names	tissues	correlation	ontology	similarity.measure	expr.distance	status
308	SRR1308860_Prostate	prostate	0.739553984348238	Cosine	Spearman	Spearman	log2
309	SRR1309578_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
310	SRR1309657_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
311	SRR1310433_Liver	liver	0.0691509716231457	Cosine	Spearman	Spearman	log2
312	SRR1310758_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
313	SRR1310876_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
314	SRR1310898_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
315	SRR1310939_Prostate	prostate	0.739553984348238	Cosine	Spearman	Spearman	log2
316	SRR1311464_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
317	SRR1311897_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
318	SRR1312002_Prostate	prostate	0.739553984348238	Cosine	Spearman	Spearman	log2
319	SRR1312024_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
320	SRR1312266_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
321	SRR1312577_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
322	SRR1312666_Colon_Sigmoid	colon	0.206984422867488	Cosine	Spearman	Spearman	log2
323	SRR1312784_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
324	SRR1313625_Colon_Transverse	colon	-0.424669335710594	Cosine	Spearman	Spearman	log2
325	SRR1313789_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
326	SRR1313807_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
327	SRR1314071_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
328	SRR1314940_Kidney_Cortex	kidney	0.75542170795445	Cosine	Spearman	Spearman	log2
329	SRR1315188_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
330	SRR1315353_Prostate	prostate	0.0390872627412995	Cosine	Spearman	Spearman	log2
331	SRR1316096_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
332	SRR1316174_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
333	SRR1316343_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
334	SRR1316463_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
335	SRR1316793_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
336	SRR1317001_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
337	SRR1317086_Kidney_Cortex	kidney	0.852413424269537	Cosine	Spearman	Spearman	log2
338	SRR1317110_Colon_Sigmoid	colon	0.206984422867488	Cosine	Spearman	Spearman	log2
339	SRR1317218_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
340	SRR1317532_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
341	SRR1317554_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
342	SRR1317653_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
343	SRR1317751_Prostate	prostate	0.691232969613731	Cosine	Spearman	Spearman	log2
344	SRR1318208_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
345	SRR1318624_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
346	SRR1318898_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
347	SRR1319038_Colon_Sigmoid	colon	0.206984422867488	Cosine	Spearman	Spearman	log2
348	SRR1319283_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
349	SRR1319502_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
350	SRR1319858_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
351	SRR1319924_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
352	SRR1320445_Colon_Sigmoid	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
353	SRR1320490_Colon_Sigmoid	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
354	SRR1321377_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
355	SRR1321877_Liver	liver	0.0691509716231457	Cosine	Spearman	Spearman	log2
356	SRR1322070_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
357	SRR1322186_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
358	SRR1322312_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
359	SRR1322437_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
360	SRR1322477_Liver	liver	0.0691509716231457	Cosine	Spearman	Spearman	log2
361	SRR1322494_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
362	SRR1322711_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
363	SRR1322790_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
364	SRR1323002_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
365	SRR1323065_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
366	SRR1323215_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
367	SRR1323312_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
368	SRR1323446_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
369	SRR1323491_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
370	SRR1323699_Prostate	prostate	0.739553984348238	Cosine	Spearman	Spearman	log2
371	SRR1323850_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
372	SRR1323873_Colon_Transverse	colon	0.579948009276494	Cosine	Spearman	Spearman	log2
373	SRR1323914_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
374	SRR1323936_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
375	SRR1324295_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
376	SRR1324314_Prostate	prostate	0.739553984348238	Cosine	Spearman	Spearman	log2
377	SRR1324412_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
378	SRR1324473_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
379	SRR1325290_Liver	liver	0.0691509716231457	Cosine	Spearman	Spearman	log2
380	SRR1325353_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
381	SRR1325483_Kidney_Cortex	kidney	0.852413424269537	Cosine	Spearman	Spearman	log2
382	SRR1325620_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
383	SRR1326100_Prostate	prostate	0.0390872627412995	Cosine	Spearman	Spearman	log2
384	SRR1327349_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
385	SRR1327366_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
386	SRR1327410_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
387	SRR1327454_Colon_Sigmoid	colon	0.206984422867488	Cosine	Spearman	Spearman	log2
388	SRR1327505_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
389	SRR1327527_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
390	SRR1327570_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
391	SRR1327632_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
392	SRR1328447_Kidney_Cortex	kidney	0.75542170795445	Cosine	Spearman	Spearman	log2
393	SRR1328528_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
394	SRR1328760_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
395	SRR1328980_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
396	SRR1329068_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
397	SRR1329131_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
398	SRR1329154_Kidney_Cortex	kidney	0.852413424269537	Cosine	Spearman	Spearman	log2
399	SRR1329442_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
400	SRR1329464_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
401	SRR1329530_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
402	SRR1329642_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
403	SRR1329663_Colon_Sigmoid	colon	0.206984422867488	Cosine	Spearman	Spearman	log2
404	SRR1329687_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
405	SRR1330176_Colon_Sigmoid	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
406	SRR1330305_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
407	SRR1330770_Colon_Sigmoid	colon	0.206984422867488	Cosine	Spearman	Spearman	log2
408	SRR1330792_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
409	SRR1330831_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
410	SRR1331383_Thyroid	thyroid	0.830348044962321	Cosine	Spearman	Spearman	log2
411	SRR1331405_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
412	SRR1331488_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
413	SRR1332360_Prostate	prostate	0.739553984348238	Cosine	Spearman	Spearman	log2
414	SRR1332467_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
415	SRR1332713_Thyroid	thyroid	0.830348044962321	Cosine	Spearman	Spearman	log2
416	SRR1333167_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
417	SRR1333287_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
418	SRR1333550_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
419	SRR1334011_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
420	SRR1334055_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
421	SRR1334134_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
422	SRR1334181_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
423	SRR1334866_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
424	SRR1334939_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
425	SRR1335236_Liver	liver	0.0691509716231457	Cosine	Spearman	Spearman	log2
426	SRR1335296_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
427	SRR1335605_Prostate	prostate	0.0390872627412995	Cosine	Spearman	Spearman	log2
428	SRR1335940_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
429	SRR1335964_Prostate	prostate	0.739553984348238	Cosine	Spearman	Spearman	log2
430	SRR1336113_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
431	SRR1336205_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
432	SRR1336227_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
433	SRR1336314_Liver	liver	0.0691509716231457	Cosine	Spearman	Spearman	log2
434	SRR1336617_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
435	SRR1336863_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
436	SRR1336964_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
437	SRR1336988_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
438	SRR1337137_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
439	SRR1337364_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
440	SRR1337495_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
441	SRR1337516_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
442	SRR1337816_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
443	SRR1338079_Prostate	prostate	0.0390872627412995	Cosine	Spearman	Spearman	log2
444	SRR1338103_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
445	SRR1338257_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
446	SRR1338280_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
447	SRR1338489_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
448	SRR1338603_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
449	SRR1338901_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
450	SRR1339065_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
451	SRR1339366_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
452	SRR1339413_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
453	SRR1339508_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
454	SRR1339573_Liver	liver	0.0691509716231457	Cosine	Spearman	Spearman	log2
455	SRR1339675_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
456	SRR1340325_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
457	SRR1340345_Prostate	prostate	0.0390872627412995	Cosine	Spearman	Spearman	log2
458	SRR1340531_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
459	SRR1340662_Kidney_Cortex	kidney	0.852413424269537	Cosine	Spearman	Spearman	log2
460	SRR1340680_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
461	SRR1340721_Prostate	prostate	0.0390872627412995	Cosine	Spearman	Spearman	log2
462	SRR1340924_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
463	SRR1340943_Prostate	prostate	0.0390872627412995	Cosine	Spearman	Spearman	log2
464	SRR1340966_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
465	SRR1341034_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
466	SRR1341209_Colon_Transverse	colon	0.538487232070256	Cosine	Spearman	Spearman	log2
467	SRR1341256_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
468	SRR1341721_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
469	SRR1341877_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
470	SRR1341945_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
471	SRR1342088_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
472	SRR1342806_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
473	SRR1342938_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
474	SRR1342960_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
475	SRR1343072_Colon_Transverse	colon	0.579948009276494	Cosine	Spearman	Spearman	log2
476	SRR1343414_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
477	SRR1343433_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
478	SRR1343546_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
479	SRR1343698_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
480	SRR1344100_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
481	SRR1344122_Colon_Sigmoid	colon	0.206984422867488	Cosine	Spearman	Spearman	log2
482	SRR1344294_Prostate	prostate	0.0390872627412995	Cosine	Spearman	Spearman	log2
483	SRR1344445_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
484	SRR1345244_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
485	SRR1345669_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
486	SRR1346734_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
487	SRR1346978_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
488	SRR1347343_Prostate	prostate	0.739553984348238	Cosine	Spearman	Spearman	log2
489	SRR1347916_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
490	SRR1348094_Colon_Sigmoid	colon	0.538487232070256	Cosine	Spearman	Spearman	log2
491	SRR1348270_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
492	SRR1348318_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
493	SRR1348507_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
494	SRR1348531_Prostate	prostate	0.691232969613731	Cosine	Spearman	Spearman	log2
495	SRR1348792_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
496	SRR1349144_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
497	SRR1349190_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
498	SRR1349320_Liver	liver	0.0691509716231457	Cosine	Spearman	Spearman	log2
499	SRR1349409_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
500	SRR1349456_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
501	SRR1349479_Liver	liver	0.0691509716231457	Cosine	Spearman	Spearman	log2
502	SRR1349497_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
503	SRR1349518_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
504	SRR1349540_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
505	SRR1349562_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
506	SRR1349809_Prostate	prostate	0.0390872627412995	Cosine	Spearman	Spearman	log2
507	SRR1350002_Liver	liver	0.0691509716231457	Cosine	Spearman	Spearman	log2
508	SRR1350239_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
509	SRR1350263_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
510	SRR1350479_Colon_Sigmoid	colon	0.206984422867488	Cosine	Spearman	Spearman	log2
511	SRR1350566_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
512	SRR1350588_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
513	SRR1350936_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
514	SRR1350979_Prostate	prostate	0.739553984348238	Cosine	Spearman	Spearman	log2
515	SRR1351257_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
516	SRR1351624_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
517	SRR1351955_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
518	SRR1352001_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
519	SRR1352322_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
520	SRR1352507_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
521	SRR1352575_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
522	SRR1353118_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
523	SRR1353332_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
524	SRR1353376_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
525	SRR1353418_Prostate	prostate	0.804489937743745	Cosine	Spearman	Spearman	log2
526	SRR1353577_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
527	SRR1353878_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
528	SRR1353948_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
529	SRR1354035_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
530	SRR1354053_Liver	liver	0.0691509716231457	Cosine	Spearman	Spearman	log2
531	SRR1354225_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
532	SRR1356120_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
533	SRR1356308_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
534	SRR1356509_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
535	SRR1356643_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
536	SRR1356976_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
537	SRR1356997_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
538	SRR1357344_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
539	SRR1357389_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
540	SRR1357456_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
541	SRR1357692_Colon_Transverse	colon	0.538487232070256	Cosine	Spearman	Spearman	log2
542	SRR1358143_Liver	liver	0.0691509716231457	Cosine	Spearman	Spearman	log2
543	SRR1358459_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
544	SRR1358624_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
545	SRR1359045_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
546	SRR1359509_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
547	SRR1359529_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
548	SRR1360056_Prostate	prostate	0.739553984348238	Cosine	Spearman	Spearman	log2
549	SRR1360194_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
550	SRR1360258_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
551	SRR1360523_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
552	SRR1361050_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
553	SRR1361072_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
554	SRR1361777_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
555	SRR1361814_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
556	SRR1361883_Colon_Sigmoid	colon	0.579948009276494	Cosine	Spearman	Spearman	log2
557	SRR1362263_Kidney_Cortex	kidney	0.852413424269537	Cosine	Spearman	Spearman	log2
558	SRR1362332_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
559	SRR1362514_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
