names	tissues	correlation	ontology	similarity.measure	expr.distance	status	Batch
272	SRR1097525_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
273	SRR1097708_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
274	SRR1097811_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
275	SRR1097905_Prostate	Prostate	0.463398256096632	Cosine	Spearman	Spearman	Original	GTEX
276	SRR1098002_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
277	SRR1098098_Colon_Transverse	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
278	SRR1098660_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
279	SRR1098686_Prostate	Prostate	0.463398256096632	Cosine	Spearman	Spearman	Original	GTEX
280	SRR1098737_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
281	SRR1099354_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
282	SRR1099402_Prostate	Prostate	0.463398256096632	Cosine	Spearman	Spearman	Original	GTEX
283	SRR1099451_Colon_Transverse	Colon	0.683014301490508	Cosine	Spearman	Spearman	Original	GTEX
284	SRR1099520_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
285	SRR1099765_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
286	SRR1099931_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
287	SRR1100395_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
288	SRR1100991_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
289	SRR1101280_Colon_Transverse	Colon	0.243707885789742	Cosine	Spearman	Spearman	Original	GTEX
290	SRR1101741_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
291	SRR1101883_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
292	SRR1102152_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
293	SRR1102176_Colon_Transverse	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
294	SRR1102198_Colon_Sigmoid	Colon	0.683014301490508	Cosine	Spearman	Spearman	Original	GTEX
295	SRR1102224_Colon_Sigmoid	Colon	0.683014301490508	Cosine	Spearman	Spearman	Original	GTEX
296	SRR1102899_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
297	SRR1102998_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
298	SRR1103072_Colon_Transverse	Colon	0.683014301490508	Cosine	Spearman	Spearman	Original	GTEX
299	SRR1105033_Colon_Transverse	Colon	0.683014301490508	Cosine	Spearman	Spearman	Original	GTEX
300	SRR1105248_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
301	SRR1105272_Kidney_Cortex	Kidney	0.637338578026545	Cosine	Spearman	Spearman	Original	GTEX
302	SRR1105441_Prostate	Prostate	0.463398256096632	Cosine	Spearman	Spearman	Original	GTEX
303	SRR1120733_Colon_Transverse	Colon	0.20027196700517	Cosine	Spearman	Spearman	Original	GTEX
304	SRR1120891_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
305	SRR1120939_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
306	SRR1308269_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
307	SRR1308715_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
308	SRR1308860_Prostate	Prostate	0.463398256096632	Cosine	Spearman	Spearman	Original	GTEX
309	SRR1309578_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
310	SRR1309657_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
311	SRR1310433_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
312	SRR1310758_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
313	SRR1310876_Colon_Transverse	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
314	SRR1310898_Colon_Transverse	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
315	SRR1310939_Prostate	Prostate	0.463398256096632	Cosine	Spearman	Spearman	Original	GTEX
316	SRR1311464_Colon_Transverse	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
317	SRR1311897_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
318	SRR1312002_Prostate	Prostate	0.463398256096632	Cosine	Spearman	Spearman	Original	GTEX
319	SRR1312024_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
320	SRR1312266_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
321	SRR1312577_Colon_Sigmoid	Colon	0.683014301490508	Cosine	Spearman	Spearman	Original	GTEX
322	SRR1312666_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
323	SRR1312784_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
324	SRR1313625_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
325	SRR1313789_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
326	SRR1313807_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
327	SRR1314071_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
328	SRR1314940_Kidney_Cortex	Kidney	0.659559698636602	Cosine	Spearman	Spearman	Original	GTEX
329	SRR1315188_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
330	SRR1315353_Prostate	Prostate	0.463398256096632	Cosine	Spearman	Spearman	Original	GTEX
331	SRR1316096_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
332	SRR1316174_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
333	SRR1316343_Colon_Transverse	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
334	SRR1316463_Colon_Transverse	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
335	SRR1316793_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
336	SRR1317001_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
337	SRR1317086_Kidney_Cortex	Kidney	0.659559698636602	Cosine	Spearman	Spearman	Original	GTEX
338	SRR1317110_Colon_Sigmoid	Colon	0.243707885789742	Cosine	Spearman	Spearman	Original	GTEX
339	SRR1317218_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
340	SRR1317532_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
341	SRR1317554_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
342	SRR1317653_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
343	SRR1317751_Prostate	Prostate	-0.200159387494519	Cosine	Spearman	Spearman	Original	GTEX
344	SRR1318208_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
345	SRR1318624_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
346	SRR1318898_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
347	SRR1319038_Colon_Sigmoid	Colon	0.243707885789742	Cosine	Spearman	Spearman	Original	GTEX
348	SRR1319283_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
349	SRR1319502_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
350	SRR1319858_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
351	SRR1319924_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
352	SRR1320445_Colon_Sigmoid	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
353	SRR1320490_Colon_Sigmoid	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
354	SRR1321377_Colon_Sigmoid	Colon	0.683014301490508	Cosine	Spearman	Spearman	Original	GTEX
355	SRR1321877_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
356	SRR1322070_Colon_Sigmoid	Colon	0.243707885789742	Cosine	Spearman	Spearman	Original	GTEX
357	SRR1322186_Colon_Transverse	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
358	SRR1322312_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
359	SRR1322437_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
360	SRR1322477_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
361	SRR1322494_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
362	SRR1322711_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
363	SRR1322790_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
364	SRR1323002_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
365	SRR1323065_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
366	SRR1323215_Colon_Sigmoid	Colon	0.243707885789742	Cosine	Spearman	Spearman	Original	GTEX
367	SRR1323312_Colon_Transverse	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
368	SRR1323446_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
369	SRR1323491_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
370	SRR1323699_Prostate	Prostate	0.463398256096632	Cosine	Spearman	Spearman	Original	GTEX
371	SRR1323850_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
372	SRR1323873_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
373	SRR1323914_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
374	SRR1323936_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
375	SRR1324295_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
376	SRR1324314_Prostate	Prostate	0.463398256096632	Cosine	Spearman	Spearman	Original	GTEX
377	SRR1324412_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
378	SRR1324473_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
379	SRR1325290_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
380	SRR1325353_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
381	SRR1325483_Kidney_Cortex	Kidney	0.807021253311717	Cosine	Spearman	Spearman	Original	GTEX
382	SRR1325620_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
383	SRR1326100_Prostate	Prostate	0.463398256096632	Cosine	Spearman	Spearman	Original	GTEX
384	SRR1327349_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
385	SRR1327366_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
386	SRR1327410_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
387	SRR1327454_Colon_Sigmoid	Colon	0.243707885789742	Cosine	Spearman	Spearman	Original	GTEX
388	SRR1327505_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
389	SRR1327527_Colon_Sigmoid	Colon	0.243707885789742	Cosine	Spearman	Spearman	Original	GTEX
390	SRR1327570_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
391	SRR1327632_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
392	SRR1328447_Kidney_Cortex	Kidney	0.637338578026545	Cosine	Spearman	Spearman	Original	GTEX
393	SRR1328528_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
394	SRR1328760_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
395	SRR1328980_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
396	SRR1329068_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
397	SRR1329131_Colon_Transverse	Colon	0.683014301490508	Cosine	Spearman	Spearman	Original	GTEX
398	SRR1329154_Kidney_Cortex	Kidney	0.659559698636602	Cosine	Spearman	Spearman	Original	GTEX
399	SRR1329442_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
400	SRR1329464_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
401	SRR1329530_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
402	SRR1329642_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
403	SRR1329663_Colon_Sigmoid	Colon	0.243707885789742	Cosine	Spearman	Spearman	Original	GTEX
404	SRR1329687_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
405	SRR1330176_Colon_Sigmoid	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
406	SRR1330305_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
407	SRR1330770_Colon_Sigmoid	Colon	0.243707885789742	Cosine	Spearman	Spearman	Original	GTEX
408	SRR1330792_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
409	SRR1330831_Colon_Sigmoid	Colon	0.683014301490508	Cosine	Spearman	Spearman	Original	GTEX
410	SRR1331383_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
411	SRR1331405_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
412	SRR1331488_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
413	SRR1332360_Prostate	Prostate	0.463398256096632	Cosine	Spearman	Spearman	Original	GTEX
414	SRR1332467_Colon_Sigmoid	Colon	0.243707885789742	Cosine	Spearman	Spearman	Original	GTEX
415	SRR1332713_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
416	SRR1333167_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
417	SRR1333287_Colon_Sigmoid	Colon	0.683014301490508	Cosine	Spearman	Spearman	Original	GTEX
418	SRR1333550_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
419	SRR1334011_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
420	SRR1334055_Colon_Sigmoid	Colon	0.683014301490508	Cosine	Spearman	Spearman	Original	GTEX
421	SRR1334134_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
422	SRR1334181_Colon_Sigmoid	Colon	0.243707885789742	Cosine	Spearman	Spearman	Original	GTEX
423	SRR1334866_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
424	SRR1334939_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
425	SRR1335236_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
426	SRR1335296_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
427	SRR1335605_Prostate	Prostate	0.463398256096632	Cosine	Spearman	Spearman	Original	GTEX
428	SRR1335940_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
429	SRR1335964_Prostate	Prostate	0.463398256096632	Cosine	Spearman	Spearman	Original	GTEX
430	SRR1336113_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
431	SRR1336205_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
432	SRR1336227_Colon_Transverse	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
433	SRR1336314_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
434	SRR1336617_Colon_Sigmoid	Colon	0.243707885789742	Cosine	Spearman	Spearman	Original	GTEX
435	SRR1336863_Colon_Sigmoid	Colon	0.243707885789742	Cosine	Spearman	Spearman	Original	GTEX
436	SRR1336964_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
437	SRR1336988_Colon_Transverse	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
438	SRR1337137_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
439	SRR1337364_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
440	SRR1337495_Colon_Sigmoid	Colon	0.243707885789742	Cosine	Spearman	Spearman	Original	GTEX
441	SRR1337516_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
442	SRR1337816_Colon_Transverse	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
443	SRR1338079_Prostate	Prostate	0.463398256096632	Cosine	Spearman	Spearman	Original	GTEX
444	SRR1338103_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
445	SRR1338257_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
446	SRR1338280_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
447	SRR1338489_Colon_Sigmoid	Colon	0.243707885789742	Cosine	Spearman	Spearman	Original	GTEX
448	SRR1338603_Colon_Transverse	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
449	SRR1338901_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
450	SRR1339065_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
451	SRR1339366_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
452	SRR1339413_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
453	SRR1339508_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
454	SRR1339573_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
455	SRR1339675_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
456	SRR1340325_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
457	SRR1340345_Prostate	Prostate	-0.200159387494519	Cosine	Spearman	Spearman	Original	GTEX
458	SRR1340531_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
459	SRR1340662_Kidney_Cortex	Kidney	0.807021253311717	Cosine	Spearman	Spearman	Original	GTEX
460	SRR1340680_Colon_Transverse	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
461	SRR1340721_Prostate	Prostate	-0.200159387494519	Cosine	Spearman	Spearman	Original	GTEX
462	SRR1340924_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
463	SRR1340943_Prostate	Prostate	0.463398256096632	Cosine	Spearman	Spearman	Original	GTEX
464	SRR1340966_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
465	SRR1341034_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
466	SRR1341209_Colon_Transverse	Colon	0.683014301490508	Cosine	Spearman	Spearman	Original	GTEX
467	SRR1341256_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
468	SRR1341721_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
469	SRR1341877_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
470	SRR1341945_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
471	SRR1342088_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
472	SRR1342806_Colon_Transverse	Colon	0.428294454385301	Cosine	Spearman	Spearman	Original	GTEX
473	SRR1342938_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
474	SRR1342960_Colon_Transverse	Colon	0.20027196700517	Cosine	Spearman	Spearman	Original	GTEX
475	SRR1343072_Colon_Transverse	Colon	0.683014301490508	Cosine	Spearman	Spearman	Original	GTEX
476	SRR1343414_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
477	SRR1343433_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
478	SRR1343546_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
479	SRR1343698_Colon_Transverse	Colon	0.683014301490508	Cosine	Spearman	Spearman	Original	GTEX
480	SRR1344100_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
481	SRR1344122_Colon_Sigmoid	Colon	0.243707885789742	Cosine	Spearman	Spearman	Original	GTEX
482	SRR1344294_Prostate	Prostate	0.463398256096632	Cosine	Spearman	Spearman	Original	GTEX
483	SRR1344445_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
484	SRR1345244_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
485	SRR1345669_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
486	SRR1346734_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
487	SRR1346978_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
488	SRR1347343_Prostate	Prostate	0.463398256096632	Cosine	Spearman	Spearman	Original	GTEX
489	SRR1347916_Colon_Sigmoid	Colon	0.523239405806069	Cosine	Spearman	Spearman	Original	GTEX
490	SRR1348094_Colon_Sigmoid	Colon	0.683014301490508	Cosine	Spearman	Spearman	Original	GTEX
491	SRR1348270_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
492	SRR1348318_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
493	SRR1348507_Colon_Sigmoid	Colon	0.683014301490508	Cosine	Spearman	Spearman	Original	GTEX
494	SRR1348531_Prostate	Prostate	0.463398256096632	Cosine	Spearman	Spearman	Original	GTEX
495	SRR1348792_Colon_Sigmoid	Colon	0.683014301490508	Cosine	Spearman	Spearman	Original	GTEX
496	SRR1349144_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
497	SRR1349190_Colon_Transverse	Colon	0.20027196700517	Cosine	Spearman	Spearman	Original	GTEX
498	SRR1349320_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
499	SRR1349409_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
500	SRR1349456_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
501	SRR1349479_Liver	Liver	-0.116238830672994	Cosine	Spearman	Spearman	Original	GTEX
502	SRR1349497_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
503	SRR1349518_Thyroid	Thyroid	0.821948537042658	Cosine	Spearman	Spearman	Original	GTEX
